sample_position,batch,microstep,optimizer_step,problem_id,content_hash,dataset,math_level,prompt_hash,target_hash,prompt_token_count,target_token_count_excluding_eos,active_label_token_count,combined_token_count,ignored_label_token_count,eos_active,truncation,sample_order_identity
244,61,61,16,math:DigitalLearningGmbH/MATH-lighteval:train:438,00de1954ba4d980773df4146c54d28abd19f8a0d126911ca86a32dcf9a4af449,math,3,00de1954ba4d980773df4146c54d28abd19f8a0d126911ca86a32dcf9a4af449,4a5608b6daaf8f1978e673b9b5f19e8a199f9ae8f979d3bd4fd5bf5462420086,278,260,261,539,278,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
245,62,62,16,math:DigitalLearningGmbH/MATH-lighteval:train:4311,580f745b4e7550678e45d0ddd832fbf460d8d23785a66df1f43b7b696cfeb55f,math,3,580f745b4e7550678e45d0ddd832fbf460d8d23785a66df1f43b7b696cfeb55f,93fe79c0732be04ccfa89f6b101cd5fbdac9efe49c7c10300b2014de19049948,124,608,609,733,124,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
246,62,62,16,math:DigitalLearningGmbH/MATH-lighteval:train:6192,299be4cb03f69417bac7ab0cf94cab3138e76fd73593469a45aa299d145a0e4a,math,3,299be4cb03f69417bac7ab0cf94cab3138e76fd73593469a45aa299d145a0e4a,040405bace453a9b589d912e77b821ad8a5a421de7c14674ca363f3f9a867a5a,135,102,103,238,135,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
247,62,62,16,math:DigitalLearningGmbH/MATH-lighteval:train:953,e2b5667cb6d1a73470d422587be32cef89f9ad7b7940f50c92c935e95a8d0494,math,3,e2b5667cb6d1a73470d422587be32cef89f9ad7b7940f50c92c935e95a8d0494,5936544a1b69f64e7df2447289c528304d7aa9470eec485af800d04ca8753795,151,316,317,468,151,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
248,62,62,16,math:DigitalLearningGmbH/MATH-lighteval:train:679,775b418556bb478203d468b61285f544c2c77e467d8e2c3bcb00367288550443,math,3,775b418556bb478203d468b61285f544c2c77e467d8e2c3bcb00367288550443,7c91495dabf5468028c646386682a963cef39c7e6e8c3992618eeb88bd6ac36d,166,144,145,311,166,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
249,63,63,16,math:DigitalLearningGmbH/MATH-lighteval:train:712,9e10db1f39e254f0696e48e4f6bb5b7e6f23454b9be8feeea1c4ce6d16879751,math,3,9e10db1f39e254f0696e48e4f6bb5b7e6f23454b9be8feeea1c4ce6d16879751,873832b5a088c81a29a6c9dd48ae37d83ff8c728786d4bb3bde0baac5162481f,204,236,237,441,204,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
250,63,63,16,math:DigitalLearningGmbH/MATH-lighteval:train:3681,ccf5db26eedf44bc07d504bfc1f71f2c655310a8ff1bf3d7171deb59cb16dc45,math,3,ccf5db26eedf44bc07d504bfc1f71f2c655310a8ff1bf3d7171deb59cb16dc45,6a1a59aef78ed4b17616a6f293eb35aa3c83bf573603f62259cb533facd2b8bb,165,348,349,514,165,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
251,63,63,16,math:DigitalLearningGmbH/MATH-lighteval:train:1912,156803ff5f0c3849a269e4e222eb9fa9499db4d2809caa801515991f66e30667,math,3,156803ff5f0c3849a269e4e222eb9fa9499db4d2809caa801515991f66e30667,3a3481037aff91db52f6499b3405d5eb35a4b3d97a4c9a7f0b9d46c5aae08408,113,126,127,240,113,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
252,63,63,16,math:DigitalLearningGmbH/MATH-lighteval:train:1051,f3fc627c9a422c4d4fce9507017d9c9936b9704ac7ce1b7d007ebcaef6fbfc8e,math,3,f3fc627c9a422c4d4fce9507017d9c9936b9704ac7ce1b7d007ebcaef6fbfc8e,11bb90d83b459b1fcc5b0e08d801d00229c8bfc1c836337e5b3705e4241688da,147,288,289,436,147,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
253,64,64,16,math:DigitalLearningGmbH/MATH-lighteval:train:327,b2902232e3d003999eb8a11c1a8abd424ffb709614dea8b23350196fa160dbe0,math,3,b2902232e3d003999eb8a11c1a8abd424ffb709614dea8b23350196fa160dbe0,b60d3286e40ad1e3be391ccbb0e711551011df073f4fffbe4a32c184b49655c9,129,208,209,338,129,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
254,64,64,16,math:DigitalLearningGmbH/MATH-lighteval:train:459,dc192da74f9ce658a6846c7aa8c21d8cf526d8e5dd79d54f75cc198cef73cb4b,math,3,dc192da74f9ce658a6846c7aa8c21d8cf526d8e5dd79d54f75cc198cef73cb4b,9cf27db799f97a52a48a23c4181d0e06c6efc6a1ae165058787d642b785ea516,127,276,277,404,127,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
255,64,64,16,math:DigitalLearningGmbH/MATH-lighteval:train:5424,c11d1245e3d5bbd40de66020e62d82ee14f91f78d37d0dd45f5a66cf10df8a1e,math,3,c11d1245e3d5bbd40de66020e62d82ee14f91f78d37d0dd45f5a66cf10df8a1e,f3901066e83c86d21314d15384bf6405fa2379ecbdf4a99beae93f41bbc29b57,149,196,197,346,149,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
256,64,64,16,math:DigitalLearningGmbH/MATH-lighteval:train:6841,855b1f1d00a900c004c068d315bc9f7c51dcb10b1be1fd6eaaf622dd7ba4ff7e,math,3,855b1f1d00a900c004c068d315bc9f7c51dcb10b1be1fd6eaaf622dd7ba4ff7e,fa63c8f7fc317dcc879612480f498afecd1a8e340503a6f40954e08892153646,118,462,463,581,118,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
