problem_id,domain,math_level,split,evaluation_mode,rendered_prompt_sha256,token_count,current_max_prompt_length,over_limit,prompt_plus_max_completion_length,tokenizer_truncation_occurred
math:HuggingFaceH4/MATH-500:test:290,math500,3,test,baseline_pass1,419c5485c0f75582fd6a505d22b320d7fc2eaee62f5d7de27400868e09068f36,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:290,math500,3,test,final_pass1,419c5485c0f75582fd6a505d22b320d7fc2eaee62f5d7de27400868e09068f36,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:413,math500,2,test,baseline_pass1,fc15e8ca55ab2d531dadcfbbfb880bbb09c9c0385d5c3a3028db29f774d05358,123,512,false,379,false
math:HuggingFaceH4/MATH-500:test:413,math500,2,test,final_pass1,fc15e8ca55ab2d531dadcfbbfb880bbb09c9c0385d5c3a3028db29f774d05358,123,512,false,379,false
math:HuggingFaceH4/MATH-500:test:422,math500,5,test,baseline_pass1,c91a9ec679b64a5e210e50fe06d355894c5b6ccfb0ca39e1d7923a386b934056,210,512,false,466,false
math:HuggingFaceH4/MATH-500:test:422,math500,5,test,final_pass1,c91a9ec679b64a5e210e50fe06d355894c5b6ccfb0ca39e1d7923a386b934056,210,512,false,466,false
math:HuggingFaceH4/MATH-500:test:432,math500,5,test,baseline_pass1,565994b53a2b537fceeb80ddb7b41e50ac62528182f02b9d0d137e07cb9e4c5b,178,512,false,434,false
math:HuggingFaceH4/MATH-500:test:432,math500,5,test,final_pass1,565994b53a2b537fceeb80ddb7b41e50ac62528182f02b9d0d137e07cb9e4c5b,178,512,false,434,false
math:HuggingFaceH4/MATH-500:test:269,math500,3,test,baseline_pass1,08749bfba137ca920312b2818855f8fc1189aa85f38117f408bbc7cbeec79282,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:269,math500,3,test,final_pass1,08749bfba137ca920312b2818855f8fc1189aa85f38117f408bbc7cbeec79282,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:84,math500,4,test,baseline_pass1,c6de7ded439779413b40c56e3a80703fcb406c39abf3fcff7b31d92f033f2dff,156,512,false,412,false
math:HuggingFaceH4/MATH-500:test:84,math500,4,test,final_pass1,c6de7ded439779413b40c56e3a80703fcb406c39abf3fcff7b31d92f033f2dff,156,512,false,412,false
math:HuggingFaceH4/MATH-500:test:214,math500,5,test,baseline_pass1,f1619866a8ad7e96134e43a203b6a4db3021ddaeffe6ad500feafeb485a582da,191,512,false,447,false
math:HuggingFaceH4/MATH-500:test:214,math500,5,test,final_pass1,f1619866a8ad7e96134e43a203b6a4db3021ddaeffe6ad500feafeb485a582da,191,512,false,447,false
math:HuggingFaceH4/MATH-500:test:363,math500,2,test,baseline_pass1,537f0ea85d9238aaaaa702364d6039f54b9e7cd0513e55e7d0c2fb14d0f20e6c,121,512,false,377,false
math:HuggingFaceH4/MATH-500:test:363,math500,2,test,final_pass1,537f0ea85d9238aaaaa702364d6039f54b9e7cd0513e55e7d0c2fb14d0f20e6c,121,512,false,377,false
math:HuggingFaceH4/MATH-500:test:311,math500,4,test,baseline_pass1,783182d599ba9c71c5c1ebce57aa7179e7d00d6e874d1c42b97a309ffc82b123,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:311,math500,4,test,final_pass1,783182d599ba9c71c5c1ebce57aa7179e7d00d6e874d1c42b97a309ffc82b123,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:284,math500,5,test,baseline_pass1,de396c955583fe6c4b7b7f8b84c7eb4a72ac55e402aa2ac9df8ed9991eb6387e,160,512,false,416,false
math:HuggingFaceH4/MATH-500:test:284,math500,5,test,final_pass1,de396c955583fe6c4b7b7f8b84c7eb4a72ac55e402aa2ac9df8ed9991eb6387e,160,512,false,416,false
math:HuggingFaceH4/MATH-500:test:50,math500,5,test,baseline_pass1,61424ff2e41022ae391fe2df1c8c2a4f82942e041d5b129f36b6b5b4aea3388e,200,512,false,456,false
math:HuggingFaceH4/MATH-500:test:50,math500,5,test,final_pass1,61424ff2e41022ae391fe2df1c8c2a4f82942e041d5b129f36b6b5b4aea3388e,200,512,false,456,false
math:HuggingFaceH4/MATH-500:test:273,math500,4,test,baseline_pass1,773a7aae8902e5145d0e215f2d18850590a9a1373b45e5b087032dc2eb89fbf2,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:273,math500,4,test,final_pass1,773a7aae8902e5145d0e215f2d18850590a9a1373b45e5b087032dc2eb89fbf2,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:291,math500,4,test,baseline_pass1,d8fd7fdacdfe77078941afcce4d78e19056cecc0e6e889497cf79bd12c8df3e5,150,512,false,406,false
math:HuggingFaceH4/MATH-500:test:291,math500,4,test,final_pass1,d8fd7fdacdfe77078941afcce4d78e19056cecc0e6e889497cf79bd12c8df3e5,150,512,false,406,false
math:HuggingFaceH4/MATH-500:test:307,math500,2,test,baseline_pass1,790b2a6422024e2da95c347cf15f74202031d86b33a24c3681d92187d7d8e81e,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:307,math500,2,test,final_pass1,790b2a6422024e2da95c347cf15f74202031d86b33a24c3681d92187d7d8e81e,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:493,math500,5,test,baseline_pass1,6e2111d2fe952672fdb24f73f14a1dac1d76a399e3bfb9c2fbd6a0571d9930ac,167,512,false,423,false
math:HuggingFaceH4/MATH-500:test:493,math500,5,test,final_pass1,6e2111d2fe952672fdb24f73f14a1dac1d76a399e3bfb9c2fbd6a0571d9930ac,167,512,false,423,false
math:HuggingFaceH4/MATH-500:test:398,math500,4,test,baseline_pass1,b46c423d626892326683fe98db29cbbc7e171c8b6b65dd989b2b977d2d0e0619,218,512,false,474,false
math:HuggingFaceH4/MATH-500:test:398,math500,4,test,final_pass1,b46c423d626892326683fe98db29cbbc7e171c8b6b65dd989b2b977d2d0e0619,218,512,false,474,false
math:HuggingFaceH4/MATH-500:test:366,math500,4,test,baseline_pass1,a77aa6797737ac9e4bea4d4fa66497c652f2ab31cfd7d6a41c7e628eeae296ad,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:366,math500,4,test,final_pass1,a77aa6797737ac9e4bea4d4fa66497c652f2ab31cfd7d6a41c7e628eeae296ad,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:118,math500,5,test,baseline_pass1,80e2d8aa281d72f2d5f1dfefc31b826cce4f0b25af16292ec4afcce7a09a6b37,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:118,math500,5,test,final_pass1,80e2d8aa281d72f2d5f1dfefc31b826cce4f0b25af16292ec4afcce7a09a6b37,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:456,math500,1,test,baseline_pass1,a0d188637322c0d4d4144aea9d7d7ef6cbe1f6b87d0d9a6b98bb9945438961de,144,512,false,400,false
math:HuggingFaceH4/MATH-500:test:456,math500,1,test,final_pass1,a0d188637322c0d4d4144aea9d7d7ef6cbe1f6b87d0d9a6b98bb9945438961de,144,512,false,400,false
math:HuggingFaceH4/MATH-500:test:219,math500,4,test,baseline_pass1,e9bd935b7a0bfc85e72a8cf8bc49c01959603e73e0dd88c1216407f608479163,800,512,true,1056,false
math:HuggingFaceH4/MATH-500:test:219,math500,4,test,final_pass1,e9bd935b7a0bfc85e72a8cf8bc49c01959603e73e0dd88c1216407f608479163,800,512,true,1056,false
math:HuggingFaceH4/MATH-500:test:9,math500,5,test,baseline_pass1,d2799cd751cdf70ecc7e7ef94ac399482556e150db76ccf64fe8d01fe9196041,249,512,false,505,false
math:HuggingFaceH4/MATH-500:test:9,math500,5,test,final_pass1,d2799cd751cdf70ecc7e7ef94ac399482556e150db76ccf64fe8d01fe9196041,249,512,false,505,false
math:HuggingFaceH4/MATH-500:test:483,math500,3,test,baseline_pass1,e543d81cba4bda1d035735214d3e961ba579fbbc1e43d00618d09c319df618e5,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:483,math500,3,test,final_pass1,e543d81cba4bda1d035735214d3e961ba579fbbc1e43d00618d09c319df618e5,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:310,math500,2,test,baseline_pass1,86746782d65b08ff36bde5ad9cdff8bbb60b9b619e0bc96018ee8aa68e9b2153,172,512,false,428,false
math:HuggingFaceH4/MATH-500:test:310,math500,2,test,final_pass1,86746782d65b08ff36bde5ad9cdff8bbb60b9b619e0bc96018ee8aa68e9b2153,172,512,false,428,false
math:HuggingFaceH4/MATH-500:test:209,math500,2,test,baseline_pass1,63bfec1c9e6476c79e86b26bbfb8d1d7cd4845e91abf9ac01ea708a51c3091b4,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:209,math500,2,test,final_pass1,63bfec1c9e6476c79e86b26bbfb8d1d7cd4845e91abf9ac01ea708a51c3091b4,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:80,math500,5,test,baseline_pass1,6c1a211af47d48d3c8f001a2122277e5fa987eb46f2b5eba12ea351e4fc0ae96,146,512,false,402,false
math:HuggingFaceH4/MATH-500:test:80,math500,5,test,final_pass1,6c1a211af47d48d3c8f001a2122277e5fa987eb46f2b5eba12ea351e4fc0ae96,146,512,false,402,false
math:HuggingFaceH4/MATH-500:test:1,math500,5,test,baseline_pass1,52c11db9f7a46b29560f1bd8ac4c293fa7c068d1fc7ac7c29ddb2b439e7e1c12,211,512,false,467,false
math:HuggingFaceH4/MATH-500:test:1,math500,5,test,final_pass1,52c11db9f7a46b29560f1bd8ac4c293fa7c068d1fc7ac7c29ddb2b439e7e1c12,211,512,false,467,false
math:HuggingFaceH4/MATH-500:test:100,math500,5,test,baseline_pass1,65df1c38d4b98bb749398c3442281930793650baf88b16e34a89bcb316414a9c,301,512,false,557,false
math:HuggingFaceH4/MATH-500:test:100,math500,5,test,final_pass1,65df1c38d4b98bb749398c3442281930793650baf88b16e34a89bcb316414a9c,301,512,false,557,false
math:HuggingFaceH4/MATH-500:test:103,math500,5,test,baseline_pass1,dd1715e0cfaa4754725eb51773f4dbf5bdbcfd450748d991aef4820cfe6676e5,207,512,false,463,false
math:HuggingFaceH4/MATH-500:test:103,math500,5,test,final_pass1,dd1715e0cfaa4754725eb51773f4dbf5bdbcfd450748d991aef4820cfe6676e5,207,512,false,463,false
math:HuggingFaceH4/MATH-500:test:224,math500,4,test,baseline_pass1,b00c630d3274d6613e3838768c5d88e20a45fdb097ebb0de462d67bffc1849aa,163,512,false,419,false
math:HuggingFaceH4/MATH-500:test:224,math500,4,test,final_pass1,b00c630d3274d6613e3838768c5d88e20a45fdb097ebb0de462d67bffc1849aa,163,512,false,419,false
math:HuggingFaceH4/MATH-500:test:251,math500,5,test,baseline_pass1,0f147ee0a4d7b5aef2a475aca47968deb8d9408a917622a3702cda7834611a12,207,512,false,463,false
math:HuggingFaceH4/MATH-500:test:251,math500,5,test,final_pass1,0f147ee0a4d7b5aef2a475aca47968deb8d9408a917622a3702cda7834611a12,207,512,false,463,false
math:HuggingFaceH4/MATH-500:test:402,math500,3,test,baseline_pass1,0316192ec841337646602fac9fa8a24ae871499516aec7c74fe4979f36cd8562,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:402,math500,3,test,final_pass1,0316192ec841337646602fac9fa8a24ae871499516aec7c74fe4979f36cd8562,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:435,math500,5,test,baseline_pass1,5c83377f9cc0dc4218a6ef2e3d4c0772e3c7510f89be916dd4edcf8ee3d21908,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:435,math500,5,test,final_pass1,5c83377f9cc0dc4218a6ef2e3d4c0772e3c7510f89be916dd4edcf8ee3d21908,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:6,math500,3,test,baseline_pass1,aa86480045093888a781f4b85a1bb962c2e3737a84a8f3c64e3c2c815cf668ce,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:6,math500,3,test,final_pass1,aa86480045093888a781f4b85a1bb962c2e3737a84a8f3c64e3c2c815cf668ce,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:480,math500,2,test,baseline_pass1,dc5e6dd24d0147bad9527fb865d1c7ad55b812e9271a4df97cd2700ec5abfd05,161,512,false,417,false
math:HuggingFaceH4/MATH-500:test:480,math500,2,test,final_pass1,dc5e6dd24d0147bad9527fb865d1c7ad55b812e9271a4df97cd2700ec5abfd05,161,512,false,417,false
math:HuggingFaceH4/MATH-500:test:146,math500,3,test,baseline_pass1,353c2932928f53b60412a1c300a4db2bd90cf6c96941ec834bb654c31d79430e,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:146,math500,3,test,final_pass1,353c2932928f53b60412a1c300a4db2bd90cf6c96941ec834bb654c31d79430e,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:220,math500,5,test,baseline_pass1,897b25873a01c3a13bc076f151290a8d6785ec7cd7e1bca2b8d9131fb5425e85,181,512,false,437,false
math:HuggingFaceH4/MATH-500:test:220,math500,5,test,final_pass1,897b25873a01c3a13bc076f151290a8d6785ec7cd7e1bca2b8d9131fb5425e85,181,512,false,437,false
math:HuggingFaceH4/MATH-500:test:242,math500,5,test,baseline_pass1,0f34782ea55edc2aeae454198b04312bca124191c70fdc314599403086bf3a66,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:242,math500,5,test,final_pass1,0f34782ea55edc2aeae454198b04312bca124191c70fdc314599403086bf3a66,175,512,false,431,false
math:HuggingFaceH4/MATH-500:test:445,math500,4,test,baseline_pass1,1ac10370a50450edfb7292a0791d33c5d008104cd08c2387e5cefc2727531341,334,512,false,590,false
math:HuggingFaceH4/MATH-500:test:445,math500,4,test,final_pass1,1ac10370a50450edfb7292a0791d33c5d008104cd08c2387e5cefc2727531341,334,512,false,590,false
math:HuggingFaceH4/MATH-500:test:62,math500,5,test,baseline_pass1,7b52c8762c97c94fc9c34a58e0a03096ce3170d77c505de11f4e8af3841f3ce9,206,512,false,462,false
math:HuggingFaceH4/MATH-500:test:62,math500,5,test,final_pass1,7b52c8762c97c94fc9c34a58e0a03096ce3170d77c505de11f4e8af3841f3ce9,206,512,false,462,false
math:HuggingFaceH4/MATH-500:test:237,math500,1,test,baseline_pass1,e32ad75ac61450d912ca02fbe7249165845695544c59d5947f664822d2cc5231,146,512,false,402,false
math:HuggingFaceH4/MATH-500:test:237,math500,1,test,final_pass1,e32ad75ac61450d912ca02fbe7249165845695544c59d5947f664822d2cc5231,146,512,false,402,false
math:HuggingFaceH4/MATH-500:test:272,math500,4,test,baseline_pass1,9a4dcefc2b1e03226a3f7296231813ab2ffe5cc53f764acc7bfda59d9f0eacef,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:272,math500,4,test,final_pass1,9a4dcefc2b1e03226a3f7296231813ab2ffe5cc53f764acc7bfda59d9f0eacef,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:168,math500,5,test,baseline_pass1,ca52867f2503d1fb607f9a20d56e757eb6b515e2ca83f4a75850ba44cf70830d,767,512,true,1023,false
math:HuggingFaceH4/MATH-500:test:168,math500,5,test,final_pass1,ca52867f2503d1fb607f9a20d56e757eb6b515e2ca83f4a75850ba44cf70830d,767,512,true,1023,false
math:HuggingFaceH4/MATH-500:test:194,math500,5,test,baseline_pass1,754ad91705abb165613e047dea0cdfcccf8da7c2d52b8bfa19f8bb7c932e9d74,137,512,false,393,false
math:HuggingFaceH4/MATH-500:test:194,math500,5,test,final_pass1,754ad91705abb165613e047dea0cdfcccf8da7c2d52b8bfa19f8bb7c932e9d74,137,512,false,393,false
math:HuggingFaceH4/MATH-500:test:137,math500,4,test,baseline_pass1,fe44bfcb3d4b09c5e4f7451d6e9a5f7c209d4c83b281e356f471b005e5adb466,121,512,false,377,false
math:HuggingFaceH4/MATH-500:test:137,math500,4,test,final_pass1,fe44bfcb3d4b09c5e4f7451d6e9a5f7c209d4c83b281e356f471b005e5adb466,121,512,false,377,false
math:HuggingFaceH4/MATH-500:test:228,math500,4,test,baseline_pass1,0a34ed76efc29ae99d7279195d56b921408da6eb9d79ecc75f36fc2e49a18945,216,512,false,472,false
math:HuggingFaceH4/MATH-500:test:228,math500,4,test,final_pass1,0a34ed76efc29ae99d7279195d56b921408da6eb9d79ecc75f36fc2e49a18945,216,512,false,472,false
math:HuggingFaceH4/MATH-500:test:111,math500,3,test,baseline_pass1,1eb9241505335ff5d623bce09136a52ebd3cde543bd293f1af3bc53a52c10810,152,512,false,408,false
math:HuggingFaceH4/MATH-500:test:111,math500,3,test,final_pass1,1eb9241505335ff5d623bce09136a52ebd3cde543bd293f1af3bc53a52c10810,152,512,false,408,false
math:HuggingFaceH4/MATH-500:test:162,math500,5,test,baseline_pass1,f0002c2f7f63c9be6fa12810d28d1f6de4c0601d43ad45c2e437508579f316ac,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:162,math500,5,test,final_pass1,f0002c2f7f63c9be6fa12810d28d1f6de4c0601d43ad45c2e437508579f316ac,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:64,math500,4,test,baseline_pass1,6ebc80d06036a67775104bbee802147b7f3eee74f989eefa5e979bcec215fcbe,166,512,false,422,false
math:HuggingFaceH4/MATH-500:test:64,math500,4,test,final_pass1,6ebc80d06036a67775104bbee802147b7f3eee74f989eefa5e979bcec215fcbe,166,512,false,422,false
math:HuggingFaceH4/MATH-500:test:403,math500,4,test,baseline_pass1,183824a25db6d2e0bc30d3b11df9c5bdc55312e536af50c42bbf5949d2db19a7,153,512,false,409,false
math:HuggingFaceH4/MATH-500:test:403,math500,4,test,final_pass1,183824a25db6d2e0bc30d3b11df9c5bdc55312e536af50c42bbf5949d2db19a7,153,512,false,409,false
math:HuggingFaceH4/MATH-500:test:15,math500,5,test,baseline_pass1,91d220d59fd2697a2afd0a7a13f3800681260850f345dba0871f6ca41f8a95a2,279,512,false,535,false
math:HuggingFaceH4/MATH-500:test:15,math500,5,test,final_pass1,91d220d59fd2697a2afd0a7a13f3800681260850f345dba0871f6ca41f8a95a2,279,512,false,535,false
math:HuggingFaceH4/MATH-500:test:415,math500,5,test,baseline_pass1,eb29c6d0ad42eef18015c84377e3f3293f7829d2be2ee919d023839102c3ac89,128,512,false,384,false
math:HuggingFaceH4/MATH-500:test:415,math500,5,test,final_pass1,eb29c6d0ad42eef18015c84377e3f3293f7829d2be2ee919d023839102c3ac89,128,512,false,384,false
math:HuggingFaceH4/MATH-500:test:139,math500,3,test,baseline_pass1,e49704b50954005dec95b07d4edd77c6dfe0db1758e8df867ccb6f6fb1dbc027,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:139,math500,3,test,final_pass1,e49704b50954005dec95b07d4edd77c6dfe0db1758e8df867ccb6f6fb1dbc027,151,512,false,407,false
math:HuggingFaceH4/MATH-500:test:304,math500,3,test,baseline_pass1,3193726aa9b2af04524af963fba0a04eaf1eb16b6b8371478b782f50c21c4ab2,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:304,math500,3,test,final_pass1,3193726aa9b2af04524af963fba0a04eaf1eb16b6b8371478b782f50c21c4ab2,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:394,math500,5,test,baseline_pass1,f09b7ffab1d750da2d73a63a8116de4015cfcb092ec692053dbd83ee63cb6227,214,512,false,470,false
math:HuggingFaceH4/MATH-500:test:394,math500,5,test,final_pass1,f09b7ffab1d750da2d73a63a8116de4015cfcb092ec692053dbd83ee63cb6227,214,512,false,470,false
math:HuggingFaceH4/MATH-500:test:166,math500,5,test,baseline_pass1,188c58bffa8a0f9eb7712924691c4b4f631b5dd7f1bc0d13153544e9d4e205e3,304,512,false,560,false
math:HuggingFaceH4/MATH-500:test:166,math500,5,test,final_pass1,188c58bffa8a0f9eb7712924691c4b4f631b5dd7f1bc0d13153544e9d4e205e3,304,512,false,560,false
math:HuggingFaceH4/MATH-500:test:180,math500,3,test,baseline_pass1,8dbca2d009f407ca48e6943f125df432a8b5e0a08ef155225b122746756f9a2a,120,512,false,376,false
math:HuggingFaceH4/MATH-500:test:180,math500,3,test,final_pass1,8dbca2d009f407ca48e6943f125df432a8b5e0a08ef155225b122746756f9a2a,120,512,false,376,false
math:HuggingFaceH4/MATH-500:test:486,math500,3,test,baseline_pass1,599778b4267e3224934ff7d35dbd2bff55494074fe9550cb4a0e779aa54f4385,140,512,false,396,false
math:HuggingFaceH4/MATH-500:test:486,math500,3,test,final_pass1,599778b4267e3224934ff7d35dbd2bff55494074fe9550cb4a0e779aa54f4385,140,512,false,396,false
math:HuggingFaceH4/MATH-500:test:53,math500,2,test,baseline_pass1,0e12fad7c21822208948cf99bd560efde9689a0853ae2b6d4cf7f0b9eaad3442,127,512,false,383,false
math:HuggingFaceH4/MATH-500:test:53,math500,2,test,final_pass1,0e12fad7c21822208948cf99bd560efde9689a0853ae2b6d4cf7f0b9eaad3442,127,512,false,383,false
math:HuggingFaceH4/MATH-500:test:94,math500,5,test,baseline_pass1,396cf39f173a1a9c84ff558b17a97a738508f264f295a1add5ef282c64dc4e9a,448,512,false,704,false
math:HuggingFaceH4/MATH-500:test:94,math500,5,test,final_pass1,396cf39f173a1a9c84ff558b17a97a738508f264f295a1add5ef282c64dc4e9a,448,512,false,704,false
math:HuggingFaceH4/MATH-500:test:361,math500,4,test,baseline_pass1,e4f914acad60a64dda03e29d56f5bf09f9baa0c23f62e78365fec68d3ad314e4,152,512,false,408,false
math:HuggingFaceH4/MATH-500:test:361,math500,4,test,final_pass1,e4f914acad60a64dda03e29d56f5bf09f9baa0c23f62e78365fec68d3ad314e4,152,512,false,408,false
math:HuggingFaceH4/MATH-500:test:243,math500,2,test,baseline_pass1,e77c93513307ca2efbf3555bdc5d4c47ea440434a7de5d226037f66bb5d4bdb5,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:243,math500,2,test,final_pass1,e77c93513307ca2efbf3555bdc5d4c47ea440434a7de5d226037f66bb5d4bdb5,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:460,math500,4,test,baseline_pass1,5fd781861f34a5eff47e8dec026ac30723e8954c348d547fb9698c5a9c6325c6,262,512,false,518,false
math:HuggingFaceH4/MATH-500:test:460,math500,4,test,final_pass1,5fd781861f34a5eff47e8dec026ac30723e8954c348d547fb9698c5a9c6325c6,262,512,false,518,false
math:HuggingFaceH4/MATH-500:test:259,math500,1,test,baseline_pass1,ddbc2d9509bb5a053bf5ddf2145f61c0df9a9b191a534e604eb261e1834dc014,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:259,math500,1,test,final_pass1,ddbc2d9509bb5a053bf5ddf2145f61c0df9a9b191a534e604eb261e1834dc014,119,512,false,375,false
math:HuggingFaceH4/MATH-500:test:213,math500,4,test,baseline_pass1,6da2a383f29edca748e0d5d3ca62e5b4fbdbc77ea25a2328cd299a150f15b1d7,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:213,math500,4,test,final_pass1,6da2a383f29edca748e0d5d3ca62e5b4fbdbc77ea25a2328cd299a150f15b1d7,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:35,math500,2,test,baseline_pass1,8be28e552e51cad7e9c883e622fbcb7e1166c207f326e6ecb61c4a2abd0d69b8,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:35,math500,2,test,final_pass1,8be28e552e51cad7e9c883e622fbcb7e1166c207f326e6ecb61c4a2abd0d69b8,141,512,false,397,false
math:HuggingFaceH4/MATH-500:test:341,math500,4,test,baseline_pass1,cb9ae800d4ff526fe4dcc9190ba7a1062ff0df0bb6078bc7433bca50a9d3a1fe,114,512,false,370,false
math:HuggingFaceH4/MATH-500:test:341,math500,4,test,final_pass1,cb9ae800d4ff526fe4dcc9190ba7a1062ff0df0bb6078bc7433bca50a9d3a1fe,114,512,false,370,false
math:HuggingFaceH4/MATH-500:test:78,math500,4,test,baseline_pass1,70ba2ce87943e00c8040c362357da58429ffc66089427253a01da5d90a0cc23a,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:78,math500,4,test,final_pass1,70ba2ce87943e00c8040c362357da58429ffc66089427253a01da5d90a0cc23a,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:18,math500,1,test,baseline_pass1,28cfc3cfe7b8ac642ca5aa37b7d979820ec49479fa7beb4b2a54e7c62b41e78d,250,512,false,506,false
math:HuggingFaceH4/MATH-500:test:18,math500,1,test,final_pass1,28cfc3cfe7b8ac642ca5aa37b7d979820ec49479fa7beb4b2a54e7c62b41e78d,250,512,false,506,false
math:HuggingFaceH4/MATH-500:test:205,math500,3,test,baseline_pass1,3002b82a0ec572d3367a45d767d4604bf766da586e93e288e640d4e3866bfcc8,249,512,false,505,false
math:HuggingFaceH4/MATH-500:test:205,math500,3,test,final_pass1,3002b82a0ec572d3367a45d767d4604bf766da586e93e288e640d4e3866bfcc8,249,512,false,505,false
math:HuggingFaceH4/MATH-500:test:468,math500,4,test,baseline_pass1,8c1f6b76b269b1c098ee5aa35d46a731bb1f6eaae2ce578bbe0cc8807539505f,133,512,false,389,false
math:HuggingFaceH4/MATH-500:test:468,math500,4,test,final_pass1,8c1f6b76b269b1c098ee5aa35d46a731bb1f6eaae2ce578bbe0cc8807539505f,133,512,false,389,false
math:HuggingFaceH4/MATH-500:test:384,math500,2,test,baseline_pass1,9df70f8fb0e51908050e8d4fb35fc5ee90a2b97b3c12893f689ff13aabe5c207,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:384,math500,2,test,final_pass1,9df70f8fb0e51908050e8d4fb35fc5ee90a2b97b3c12893f689ff13aabe5c207,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:31,math500,4,test,baseline_pass1,414f646fa9f77f7fc6177b9a15b94940babc697f905680d130f10075823d16ca,110,512,false,366,false
math:HuggingFaceH4/MATH-500:test:31,math500,4,test,final_pass1,414f646fa9f77f7fc6177b9a15b94940babc697f905680d130f10075823d16ca,110,512,false,366,false
math:HuggingFaceH4/MATH-500:test:336,math500,1,test,baseline_pass1,6a16660e021bb8857c5ea97fad0c0175b83482c9c86bcd7fc831935fb9039100,120,512,false,376,false
math:HuggingFaceH4/MATH-500:test:336,math500,1,test,final_pass1,6a16660e021bb8857c5ea97fad0c0175b83482c9c86bcd7fc831935fb9039100,120,512,false,376,false
math:HuggingFaceH4/MATH-500:test:169,math500,2,test,baseline_pass1,5edd9ea3321480bd1fe6cc5f223c88d482a86abc9cd6e7f77fc2aa40e3b7e79d,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:169,math500,2,test,final_pass1,5edd9ea3321480bd1fe6cc5f223c88d482a86abc9cd6e7f77fc2aa40e3b7e79d,126,512,false,382,false
math:HuggingFaceH4/MATH-500:test:14,math500,1,test,baseline_pass1,21ddf27014fdddff7250813da15db30ce8d83eb16bfd35cbc9657674781869d2,213,512,false,469,false
math:HuggingFaceH4/MATH-500:test:14,math500,1,test,final_pass1,21ddf27014fdddff7250813da15db30ce8d83eb16bfd35cbc9657674781869d2,213,512,false,469,false
math:HuggingFaceH4/MATH-500:test:177,math500,3,test,baseline_pass1,95ec64d28addbe364eb6e5c7769ebdc42e165a5ca0dd676765d373436312655d,351,512,false,607,false
math:HuggingFaceH4/MATH-500:test:177,math500,3,test,final_pass1,95ec64d28addbe364eb6e5c7769ebdc42e165a5ca0dd676765d373436312655d,351,512,false,607,false
math:HuggingFaceH4/MATH-500:test:58,math500,1,test,baseline_pass1,58814170cc7d756ce9871d69521b0aada50a70452db70d0941bc3667559963a6,116,512,false,372,false
math:HuggingFaceH4/MATH-500:test:58,math500,1,test,final_pass1,58814170cc7d756ce9871d69521b0aada50a70452db70d0941bc3667559963a6,116,512,false,372,false
math:HuggingFaceH4/MATH-500:test:183,math500,4,test,baseline_pass1,6614ee06cb9cf6d73158740751e990335905968e8f1a68f8bd06c7af73589e40,193,512,false,449,false
